Date,Open,High,Low,Close,Adj Close,Volume
2011-10-14,188.190002,190.529999,187.729996,190.529999,134.326859,5368200
2011-10-17,189.710007,190.160004,185.899994,186.589996,131.549057,8790300
2011-10-18,178.000000,179.380005,176.250000,178.899994,126.127472,15729400
2011-10-19,179.679993,179.809998,177.009995,177.389999,125.062935,6708300
2011-10-20,178.130005,179.240005,176.169998,177.250000,124.964188,7513800
2011-10-21,179.110001,181.669998,178.750000,181.630005,128.052185,8054200
2011-10-24,181.509995,183.389999,180.619995,182.250000,128.489304,5890600
2011-10-25,181.660004,182.970001,180.009995,180.360001,127.156807,5373100
2011-10-26,181.740005,182.279999,179.029999,181.970001,128.291885,5387700
2011-10-27,184.990005,187.000000,183.179993,185.880005,131.048477,7057800
2011-10-28,185.570007,188.070007,185.279999,187.449997,132.155380,5009800
2011-10-31,185.589996,186.910004,184.630005,184.630005,130.167191,4710000
2011-11-01,181.550003,183.259995,180.740005,181.350006,127.854736,5881200
2011-11-02,184.000000,185.250000,183.029999,183.919998,129.666672,4136600
2011-11-03,185.130005,187.779999,184.020004,187.300003,132.049606,4953500
2011-11-04,186.270004,187.139999,184.740005,186.380005,131.400986,3237600
2011-11-07,186.220001,187.729996,184.750000,187.320007,132.063736,3530800
2011-11-08,187.479996,187.880005,185.509995,187.250000,132.545090,4330600
2011-11-09,184.199997,185.240005,181.160004,182.240005,128.998718,5494800
2011-11-10,183.580002,184.770004,181.869995,183.350006,129.784424,3881600
2011-11-11,185.270004,187.830002,185.139999,187.380005,132.637100,3665300
2011-11-14,189.169998,189.839996,186.850006,187.350006,132.615829,6038600
2011-11-15,187.490005,189.970001,185.639999,188.750000,133.606888,4585300
2011-11-16,187.820007,189.899994,186.300003,186.619995,132.099106,4616800
2011-11-17,186.809998,188.830002,183.389999,185.729996,131.469116,5840500
2011-11-18,186.710007,186.970001,184.660004,185.240005,131.122253,4440900
2011-11-21,183.369995,183.960007,180.000000,181.479996,128.460754,5145100
2011-11-22,182.220001,182.979996,180.289993,181.309998,128.340393,4178600
2011-11-23,180.669998,181.490005,177.520004,177.949997,125.962036,4800900
2011-11-25,178.009995,179.559998,177.059998,177.059998,125.332047,2232800
2011-11-28,182.710007,182.929993,180.669998,182.210007,128.977509,4524200
2011-11-29,182.020004,183.309998,180.839996,180.940002,128.078506,3661600
2011-11-30,184.570007,188.350006,184.210007,188.000000,133.075943,7836800
2011-12-01,187.009995,189.990005,186.770004,189.449997,134.102325,4858800
2011-12-02,189.919998,191.330002,189.449997,189.660004,134.250961,4962200
2011-12-05,191.179993,193.610001,190.380005,190.839996,135.086212,5699400
2011-12-06,190.649994,193.529999,190.320007,192.940002,136.572708,4144900
2011-12-07,191.990005,194.899994,191.279999,194.050003,137.358444,5081700
2011-12-08,192.479996,193.800003,191.070007,191.580002,135.610001,4369000
2011-12-09,192.910004,194.869995,192.399994,194.559998,137.719421,4847900
2011-12-12,193.639999,193.899994,191.220001,192.179993,136.034744,3796100
2011-12-13,193.460007,194.300003,190.639999,191.149994,135.305649,5008400
2011-12-14,189.839996,190.279999,188.000000,188.720001,133.585587,5057700
2011-12-15,190.479996,191.199997,186.889999,187.479996,132.707840,4474500
2011-12-16,188.009995,188.009995,181.910004,183.570007,129.940155,11849400
2011-12-19,184.509995,184.690002,182.250000,182.889999,129.458893,5039900
2011-12-20,185.500000,187.330002,184.759995,187.240005,132.537964,4740100
2011-12-21,183.220001,183.500000,179.039993,181.470001,128.453705,9282500
2011-12-22,182.710007,182.800003,181.000000,182.039993,128.857147,5052000
2011-12-23,183.110001,184.850006,181.889999,184.750000,130.775406,3052300
2011-12-27,184.970001,185.850006,184.389999,184.949997,130.916977,2775200
2011-12-28,185.190002,185.399994,183.339996,183.990005,130.237442,2872000
2011-12-29,184.070007,186.229996,184.009995,186.179993,131.787643,2941600
2011-12-30,186.330002,186.479996,183.850006,183.880005,130.159592,3530900
