Date,Open,High,Low,Close,Adj Close,Volume
2011-10-14,14.886786,15.071429,14.831071,15.071429,12.940576,573367200
2011-10-17,15.062143,15.239286,14.855000,14.999643,12.878940,686044800
2011-10-18,15.062857,15.171786,14.856786,15.080000,12.947934,881602400
2011-10-19,14.333929,14.586429,14.207143,14.236429,12.223630,1104059600
2011-10-20,14.285714,14.298214,14.078929,14.118214,12.122130,549270400
2011-10-21,14.217857,14.255000,13.955357,14.031071,12.047307,621244400
2011-10-24,14.149286,14.517857,14.121429,14.491786,12.442887,502138000
2011-10-25,14.465357,14.519643,14.192143,14.206071,12.197564,430427200
2011-10-26,14.348571,14.376786,14.041071,14.307143,12.284347,456304800
2011-10-27,14.555714,14.607143,14.353214,14.453214,12.409764,494664800
2011-10-28,14.392857,14.512500,14.375357,14.462500,12.417739,322842800
2011-10-31,14.372143,14.618929,14.323214,14.456429,12.412526,385501200
2011-11-01,14.193214,14.267857,14.043571,14.161071,12.158924,531790000
2011-11-02,14.288929,14.301429,14.111071,14.193214,12.186529,327350800
2011-11-03,14.252500,14.407143,14.120000,14.395357,12.360090,441386400
2011-11-04,14.358214,14.408571,14.255714,14.294286,12.273308,302229200
2011-11-07,14.282500,14.285714,14.147500,14.276071,12.257668,270275600
2011-11-08,14.364643,14.571429,14.341429,14.508214,12.456990,400442000
2011-11-09,14.177500,14.317500,14.079643,14.117143,12.121209,558684000
2011-11-10,14.179643,14.186071,13.648214,13.757857,11.812724,744752400
2011-11-11,13.807500,13.882143,13.580714,13.736429,11.794323,653786000
2011-11-14,13.697143,13.758929,13.507143,13.545000,11.629960,432905200
2011-11-15,13.600000,13.910714,13.551786,13.886786,11.923426,430810800
2011-11-16,13.901786,13.969286,13.725714,13.741786,11.798924,349210400
2011-11-17,13.713571,13.735000,13.410714,13.478929,11.573233,479900400
2011-11-18,13.532857,13.571071,13.388571,13.390714,11.497486,371938000
2011-11-21,13.228571,13.274286,13.068214,13.178929,11.315647,447980400
2011-11-22,13.250714,13.497500,13.247857,13.446786,11.545634,409021200
2011-11-23,13.375357,13.422857,13.102857,13.106786,11.253698,428271200
2011-11-25,13.157857,13.255357,12.975714,12.984643,11.148829,254760800
2011-11-28,13.298214,13.454286,13.226071,13.432857,11.533671,346413200
2011-11-29,13.422857,13.529643,13.221429,13.328571,11.444129,375855200
2011-11-30,13.617500,13.652857,13.510714,13.650000,11.720115,405938400
2011-12-01,13.662143,13.892857,13.598214,13.854643,11.895823,387181200
2011-12-02,13.922500,14.058214,13.877857,13.917857,11.950101,379055600
2011-12-05,14.053214,14.157500,13.942500,14.036071,12.051601,357210000
2011-12-06,14.018214,14.093929,13.906429,13.962500,11.988434,283598000
2011-12-07,13.926071,13.962143,13.812857,13.896071,11.931395,304746400
2011-12-08,13.980357,14.125000,13.936786,13.952143,11.979541,376356400
2011-12-09,14.030357,14.072857,13.965357,14.057857,12.070306,296993200
2011-12-12,13.988571,14.067857,13.908929,13.994286,12.015721,301067200
2011-12-13,14.035714,14.121429,13.825000,13.886071,11.922810,338928800
2011-12-14,13.810714,13.835000,13.488571,13.578214,11.658478,406887600
2011-12-15,13.690357,13.705000,13.511071,13.533571,11.620144,256200000
2011-12-16,13.584286,13.719643,13.556071,13.607857,11.683929,421478400
2011-12-19,13.659643,13.744643,13.588571,13.650357,11.720419,235530400
2011-12-20,13.848571,14.146429,13.830714,14.141071,12.141754,337215200
2011-12-21,14.167500,14.189286,14.000357,14.158929,12.157092,262948000
2011-12-22,14.178571,14.254643,14.146429,14.233929,12.221482,202358800
2011-12-23,14.274643,14.413929,14.267500,14.404643,12.368066,269399200
2011-12-27,14.396429,14.610357,14.393571,14.518929,12.466188,265076000
2011-12-28,14.531786,14.580357,14.333571,14.380000,12.346904,228662000
2011-12-29,14.407143,14.487500,14.303929,14.468571,12.422953,215978000
2011-12-30,14.411071,14.510000,14.410357,14.464286,12.419270,179662000
2012-01-03,14.621429,14.732143,14.607143,14.686786,12.610315,302220800
2012-01-04,14.642857,14.810000,14.617143,14.765714,12.678083,260022000
2012-01-05,14.819643,14.948214,14.738214,14.929643,12.818836,271269600
2012-01-06,14.991786,15.098214,14.972143,15.085714,12.952838,318292800
2012-01-09,15.196429,15.276786,15.048214,15.061786,12.932298,394024400
2012-01-10,15.211071,15.214286,15.053571,15.115714,12.978601,258196400
2012-01-11,15.095714,15.101786,14.975357,15.091071,12.957438,215084800
2012-01-12,15.081429,15.103571,14.955357,15.049643,12.921872,212587200
2012-01-13,14.989286,15.016071,14.952143,14.993214,12.873421,226021600
2012-01-17,15.150000,15.213929,15.105714,15.167857,13.023371,242897200
2012-01-18,15.248571,15.338214,15.225000,15.325357,13.158603,276791200
2012-01-19,15.362500,15.406071,15.232500,15.276786,13.116895,261738400
2012-01-20,15.267500,15.267857,14.991071,15.010714,12.888446,413974400
2012-01-23,15.095357,15.301786,15.082143,15.264643,13.106474,306062400
2012-01-24,15.182143,15.182143,14.983929,15.014643,12.891821,547638000
2012-01-25,16.230000,16.230356,15.847500,15.952143,13.696775,958314000
2012-01-26,16.012857,16.028214,15.826429,15.879643,13.634525,323985200
2012-01-27,15.869286,16.017143,15.848929,15.974286,13.715786,299709200
2012-01-30,15.918214,16.210714,15.906786,16.178928,13.891493,379341200
2012-01-31,16.271070,16.365713,16.181070,16.302856,13.997901,391683600
2012-02-01,16.371786,16.392500,16.269644,16.292500,13.989006,270046000
2012-02-02,16.282143,16.327499,16.213572,16.254286,13.956196,186796400
2012-02-03,16.332144,16.428572,16.270000,16.417143,14.096026,286599600
2012-02-06,16.370714,16.606428,16.364286,16.570356,14.227578,249412800
2012-02-07,16.616072,16.776787,16.592142,16.743929,14.376615,316223600
2012-02-08,16.803572,17.028214,16.775000,17.024286,14.617330,407890000
2012-02-09,17.170000,17.741072,17.162857,17.613214,15.122994,884214800
2012-02-10,17.534286,17.772142,17.448214,17.622143,15.130663,631302000
2012-02-13,17.840357,17.993929,17.753214,17.950001,15.412161,517216000
2012-02-14,18.023571,18.198570,17.928572,18.195000,15.622526,460398400
2012-02-15,18.366428,18.796070,17.746071,17.773930,15.260988,1506120000
2012-02-16,17.553572,18.031786,17.379642,17.936071,15.400208,944552000
2012-02-17,17.968214,18.134644,17.867857,17.932858,15.397448,535805200
2012-02-21,18.102858,18.387501,18.004286,18.387501,15.787813,605595200
2012-02-22,18.324286,18.410357,18.181070,18.322857,15.732310,483302400
2012-02-23,18.395714,18.493929,18.196428,18.442499,15.835032,568027600
2012-02-24,18.559643,18.674999,18.522858,18.657499,16.019636,415072000
2012-02-27,18.618214,18.875000,18.438572,18.777143,16.122362,547582000
2012-02-28,18.855715,19.121786,18.780357,19.121786,16.418278,600387200
2012-02-29,19.341429,19.557501,19.132143,19.372856,16.633848,952011200
2012-03-01,19.577499,19.578930,19.241785,19.445356,16.696104,683270000
2012-03-02,19.437143,19.528570,19.375713,19.470715,16.717873,431712400
2012-03-05,19.479286,19.552856,18.785713,19.041430,16.349285,809124400
2012-03-06,18.702143,19.060356,18.436428,18.937857,16.260353,810238800
2012-03-07,19.171429,19.206429,18.689285,18.953215,16.273544,798520800
2012-03-08,19.096071,19.392500,19.004286,19.356787,16.620060,516457200
2012-03-09,19.436071,19.562143,19.396786,19.470358,16.717569,418919200
2012-03-12,19.606428,19.714287,19.535713,19.714287,16.927011,407282400
2012-03-13,19.912144,20.292143,19.848213,20.289286,17.420713,690855200
2012-03-14,20.644644,21.240000,20.549999,21.056429,18.079395,1418844000
2012-03-15,21.414642,21.428928,20.662500,20.912857,17.956120,1159718000
2012-03-16,20.882856,21.042856,20.642857,20.913214,17.956429,825487600
2012-03-19,21.370358,21.491785,21.037500,21.467857,18.432650,901236000
2012-03-20,21.411072,21.674999,21.124287,21.641430,18.581690,816662000
2012-03-21,21.526428,21.773214,21.478930,21.517857,18.475582,644042000
2012-03-22,21.349285,21.589287,21.268929,21.405001,18.378687,623870800
