Date,Open,High,Low,Close,Adj Close,Volume
10/14/11,188.190002,190.529999,187.729996,190.529999,134.326859,5368200
10/17/11,189.710007,190.160004,185.899994,186.589996,131.549057,8790300
10/18/11,178,179.380005,176.25,178.899994,126.127472,15729400
10/19/11,179.679993,179.809998,177.009995,177.389999,125.062935,6708300
10/20/11,178.130005,179.240005,176.169998,177.25,124.964188,7513800
10/21/11,179.110001,181.669998,178.75,181.630005,128.052185,8054200
10/24/11,181.509995,183.389999,180.619995,182.25,128.489304,5890600
10/25/11,181.660004,182.970001,180.009995,180.360001,127.156807,5373100
10/26/11,181.740005,182.279999,179.029999,181.970001,128.291885,5387700
10/27/11,184.990005,187,183.179993,185.880005,131.048477,7057800
10/28/11,185.570007,188.070007,185.279999,187.449997,132.15538,5009800
10/31/11,185.589996,186.910004,184.630005,184.630005,130.167191,4710000
11/1/11,181.550003,183.259995,180.740005,181.350006,127.854736,5881200
11/2/11,184,185.25,183.029999,183.919998,129.666672,4136600
11/3/11,185.130005,187.779999,184.020004,187.300003,132.049606,4953500
11/4/11,186.270004,187.139999,184.740005,186.380005,131.400986,3237600
11/7/11,186.220001,187.729996,184.75,187.320007,132.063736,3530800
11/8/11,187.479996,187.880005,185.509995,187.25,132.54509,4330600
11/9/11,184.199997,185.240005,181.160004,182.240005,128.998718,5494800
11/10/11,183.580002,184.770004,181.869995,183.350006,129.784424,3881600
11/11/11,185.270004,187.830002,185.139999,187.380005,132.6371,3665300
11/14/11,189.169998,189.839996,186.850006,187.350006,132.615829,6038600
11/15/11,187.490005,189.970001,185.639999,188.75,133.606888,4585300
11/16/11,187.820007,189.899994,186.300003,186.619995,132.099106,4616800
11/17/11,186.809998,188.830002,183.389999,185.729996,131.469116,5840500
11/18/11,186.710007,186.970001,184.660004,185.240005,131.122253,4440900
11/21/11,183.369995,183.960007,180,181.479996,128.460754,5145100
11/22/11,182.220001,182.979996,180.289993,181.309998,128.340393,4178600
11/23/11,180.669998,181.490005,177.520004,177.949997,125.962036,4800900
11/25/11,178.009995,179.559998,177.059998,177.059998,125.332047,2232800
11/28/11,182.710007,182.929993,180.669998,182.210007,128.977509,4524200
11/29/11,182.020004,183.309998,180.839996,180.940002,128.078506,3661600
11/30/11,184.570007,188.350006,184.210007,188,133.075943,7836800
12/1/11,187.009995,189.990005,186.770004,189.449997,134.102325,4858800
12/2/11,189.919998,191.330002,189.449997,189.660004,134.250961,4962200
12/5/11,191.179993,193.610001,190.380005,190.839996,135.086212,5699400
12/6/11,190.649994,193.529999,190.320007,192.940002,136.572708,4144900
12/7/11,191.990005,194.899994,191.279999,194.050003,137.358444,5081700
12/8/11,192.479996,193.800003,191.070007,191.580002,135.610001,4369000
12/9/11,192.910004,194.869995,192.399994,194.559998,137.719421,4847900
