Date,Open,High,Low,Close,Adj Close,Volume
10/14/11,14.886786,15.071429,14.831071,15.071429,12.940576,573367200
10/17/11,15.062143,15.239286,14.855,14.999643,12.87894,686044800
10/18/11,15.062857,15.171786,14.856786,15.08,12.947934,881602400
10/19/11,14.333929,14.586429,14.207143,14.236429,12.22363,1104059600
10/20/11,14.285714,14.298214,14.078929,14.118214,12.12213,549270400
10/21/11,14.217857,14.255,13.955357,14.031071,12.047307,621244400
10/24/11,14.149286,14.517857,14.121429,14.491786,12.442887,502138000
10/25/11,14.465357,14.519643,14.192143,14.206071,12.197564,430427200
10/26/11,14.348571,14.376786,14.041071,14.307143,12.284347,456304800
10/27/11,14.555714,14.607143,14.353214,14.453214,12.409764,494664800
10/28/11,14.392857,14.5125,14.375357,14.4625,12.417739,322842800
10/31/11,14.372143,14.618929,14.323214,14.456429,12.412526,385501200
11/1/11,14.193214,14.267857,14.043571,14.161071,12.158924,531790000
11/2/11,14.288929,14.301429,14.111071,14.193214,12.186529,327350800
11/3/11,14.2525,14.407143,14.12,14.395357,12.36009,441386400
11/4/11,14.358214,14.408571,14.255714,14.294286,12.273308,302229200
11/7/11,14.2825,14.285714,14.1475,14.276071,12.257668,270275600
11/8/11,14.364643,14.571429,14.341429,14.508214,12.45699,400442000
11/9/11,14.1775,14.3175,14.079643,14.117143,12.121209,558684000
11/10/11,14.179643,14.186071,13.648214,13.757857,11.812724,744752400
11/11/11,13.8075,13.882143,13.580714,13.736429,11.794323,653786000
11/14/11,13.697143,13.758929,13.507143,13.545,11.62996,432905200
11/15/11,13.6,13.910714,13.551786,13.886786,11.923426,430810800
11/16/11,13.901786,13.969286,13.725714,13.741786,11.798924,349210400
11/17/11,13.713571,13.735,13.410714,13.478929,11.573233,479900400
11/18/11,13.532857,13.571071,13.388571,13.390714,11.497486,371938000
11/21/11,13.228571,13.274286,13.068214,13.178929,11.315647,447980400
11/22/11,13.250714,13.4975,13.247857,13.446786,11.545634,409021200
11/23/11,13.375357,13.422857,13.102857,13.106786,11.253698,428271200
11/25/11,13.157857,13.255357,12.975714,12.984643,11.148829,254760800
11/28/11,13.298214,13.454286,13.226071,13.432857,11.533671,346413200
11/29/11,13.422857,13.529643,13.221429,13.328571,11.444129,375855200
11/30/11,13.6175,13.652857,13.510714,13.65,11.720115,405938400
12/1/11,13.662143,13.892857,13.598214,13.854643,11.895823,387181200
